Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	Description	Ontology	Definition
GO:0000041	0.0591454582505099	-0.0749546491670758	-0.0786988620761634	0.0898660253069677	0.0850223596444803	0.109751452216311	0.658151487711609	-0.881587496283301	-0.71706442590896	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	transition metal ion transport	BP	The directed movement of transition metal ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. A transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver.
GO:0046559	0.163481450691263	0.152668657382111	0.514352106403144	0.231311815857092	0.229602011035828	0.28210134782846	0.70675788906635	0.664927352741211	1.82328836910028	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	alpha-glucuronidase activity	MF	Catalysis of the reaction: an alpha-D-glucuronoside + H2O = an alcohol + D-glucuronate.
GO:0009347	0.00497828154591902	0.0592904016095379	0.0901981419619129	0.0553973721841068	0.0490424687993633	0.0652729798366997	0.0898649403328063	1.20896037783293	1.38186033773195	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	aspartate carbamoyltransferase complex	CC	A multienzyme complex that catalyzes the formation N-carbamoyl-L-aspartate from carbamoyl phosphate and L-aspartate. It exhibits a variety of architectural organizations, but in all microorganisms the core catalytic component is a homotrimer of approximately 34 kDa polypeptides.
GO:0016989	-0.0618432997421959	-0.0966101040460155	-0.109977016704858	0.0627663303127009	0.0564574290242848	0.0720473661706503	-0.985294176576734	-1.71120268343178	-1.52645436676156	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	sigma factor antagonist activity	MF	The function of binding to a sigma factor and stopping, preventing or reducing the rate of its transcriptional activity.
GO:0003910	0.378141140231983	0.124619403779253	0.236326400511104	0.185553555629382	0.19200836370845	0.226587551997203	2.03790834915214	0.649031122250893	1.042980509865	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	DNA ligase (ATP) activity	MF	Catalysis of the reaction: ATP + deoxyribonucleotide(n) + deoxyribonucleotide(m) = AMP + diphosphate + deoxyribonucleotide(n+m).
GO:0018142	-0.0089251530271587	-0.185941873269314	-0.159416571443431	0.103643161826449	0.0916471798290637	0.11801285640708	-0.0861142488310412	-2.02888810780784	-1.350840715977	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	protein-DNA covalent cross-linking	BP	The formation of a covalent cross-link between DNA and a protein.
GO:0042174	-0.056252516172888	-0.114319438069214	-0.114563805524916	0.067204677329354	0.0618246573646448	0.0756222617401445	-0.837032754390114	-1.84909133252373	-1.51494815003793	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	negative regulation of sporulation resulting in formation of a cellular spore	BP	Any process that stops, prevents, or reduces the frequency, rate or extent of sporulation.
GO:0043751	-0.153538174460245	-0.221531719269834	-0.305353775581565	0.116613960157657	0.114487309749449	0.144783655138271	-1.31663631226199	-1.93498929929132	-2.10903485818166	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	polyphosphate:AMP phosphotransferase activity	MF	Catalysis of the reaction: (polyphosphate)n + AMP = (polyphosphate)n-1 + ADP.
GO:0008863	0.0610361517057011	-0.0217421994397545	-0.000540395566787019	0.126236724385772	0.119204545144263	0.142221189246347	0.483505509214404	-0.182394047252492	-0.00379968392649973	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	formate dehydrogenase (NAD+) activity	MF	Catalysis of the reaction: formate + NAD(+) = CO(2) + NADH.
GO:0003999	0.0336376970775442	-0.0164416804277093	-0.0658307582391134	0.0713902516858473	0.0626449502911847	0.0875206139733335	0.471180536322618	-0.262458192580335	-0.752174319288611	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	adenine phosphoribosyltransferase activity	MF	Catalysis of the reaction: AMP + diphosphate = adenine + 5-phospho-alpha-D-ribose 1-diphosphate.
GO:0006168	0.0336376970775442	-0.0164416804277093	-0.0658307582391134	0.0713902516858473	0.0626449502911847	0.0875206139733335	0.471180536322618	-0.262458192580335	-0.752174319288611	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	adenine salvage	BP	Any process that generates adenine, 6-aminopurine, from derivatives of it without de novo synthesis.
GO:0009022	0.132171868686528	0.273824011027981	0.151186093299908	0.149460282436643	0.141418349610367	0.174942820443894	0.884327705874343	1.93626931570348	0.864202903075947	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	tRNA nucleotidyltransferase activity	MF	Catalysis of the reaction: tRNA(n+1) + phosphate = tRNA(n) + a nucleoside diphosphate.
GO:0008218	0.298956386329903	0.14484849430545	-0.748704312756801	0.294527307392428	0.288180027901074	0.38419946196042	1.01503792288969	0.502631967109024	-1.94873857692683	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	bioluminescence	BP	The production of light by certain enzyme-catalyzed reactions in cells.
GO:0009156	0.162863465060277	0.299324860593946	0.319682135302091	0.0975627427117185	0.103183963579689	0.124455903048072	1.66932028081161	2.90088546911437	2.56863778633796	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	ribonucleoside monophosphate biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of a ribonucleoside monophosphate, a compound consisting of a nucleobase linked to a ribose sugar esterified with phosphate on the sugar.
GO:0000723	0.0809365161208143	0.159505985471668	0.201613325923812	0.192382298494808	0.195937535688181	0.248310683298874	0.420706669761504	0.814065487306671	0.811939797536396	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	telomere maintenance	BP	Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins, the length of telomeric DNA and the replication and repair of the DNA. These processes includes those that shorten, lengthen, replicate and repair the telomeric DNA sequences.
GO:0006801	-0.0302789996213424	-0.189824103386758	-0.387024817202871	0.135281328814448	0.145915617608453	0.208549739394412	-0.223822458625264	-1.30091697172628	-1.85579142091818	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	superoxide metabolic process	BP	The chemical reactions and pathways involving superoxide, the superoxide anion O2- (superoxide free radical), or any compound containing this species.
GO:0009067	-0.271594409505847	0.136201405759651	0.121387948642891	0.281604277626739	0.255076202463424	0.361358076696817	-0.964454133277906	0.533963593797745	0.33592150410059	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	aspartate family amino acid biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of amino acids of the aspartate family, comprising asparagine, aspartate, lysine, methionine and threonine.
GO:0004135	-0.459592040225613	-0.186979828539427	-0.146313214564708	0.190511982015137	0.149640880898794	0.210481142080022	-2.41240490684253	-1.24952370913859	-0.695136928272089	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	amylo-alpha-1,6-glucosidase activity	MF	Catalysis of the hydrolysis of (1->6)-alpha-D-glucosidic branch linkages in glycogen phosphorylase limit dextrin. Limit dextrin is the highly branched core that remains after exhaustive treatment of glycogen with glycogen phosphorylase. It is formed because these enzymes cannot hydrolyze the (1->6) glycosidic linkages present.
GO:0019605	-0.0594852716541683	0.037179609315754	0.0585231706545164	0.0983058636335868	0.0961553924436973	0.116379382960782	-0.605104003519937	0.386661718816488	0.502865448893452	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	butyrate metabolic process	BP	The chemical reactions and pathways involving any butyrate, the anions of butyric acid (butanoic acid), a saturated, unbranched aliphatic acid.
GO:0045490	-0.204077987918949	-0.0177082288602327	0.165490204532349	0.153750037627658	0.124475541558022	0.143213189857817	-1.3273361819473	-0.142262717949119	1.15555141741238	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	pectin catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of pectin, a polymer containing a backbone of alpha-1,4-linked D-galacturonic acid residues.
GO:0015942	0.110747102931466	0.00859108591876626	0.0546810372575882	0.129856495765002	0.123420531162806	0.153997642258819	0.852842226174666	0.0696082397136474	0.355077106737047	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	formate metabolic process	BP	The chemical reactions and pathways involving formate, also known as methanoate, the anion HCOO- derived from methanoic (formic) acid.
GO:0019068	-0.222464262377352	-0.29101224531177	-0.0413175548133067	0.182143395514336	0.189567812898013	0.170598272005103	-1.22136881081611	-1.53513532103856	-0.242192106213542	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	virion assembly	BP	A late phase of the viral life cycle during which all the components necessary for the formation of a mature virion collect at a particular site in the cell and the basic structure of the virus particle is formed.
GO:0006730	0.492472100961772	0.928301043211127	1.30260917209625	0.360144217268952	0.31574137226664	0.376077898872298	1.36743026084464	2.94006780469424	3.46366850060118	0.173274708327153	0.00373280562438264	0.00067254732498783	1	0.332219700570055	0.0605292592489047	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	one-carbon metabolic process	BP	The chemical reactions and pathways involving the transfer of one-carbon units in various oxidation states.
GO:0047632	-0.0675724075702561	-0.0924593733533751	-0.0696853844364859	0.102015680574785	0.103473027799204	0.118374361286922	-0.662372756712833	-0.893560141419644	-0.588686466215252	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	agmatine deiminase activity	MF	Catalysis of the reaction: agmatine + H2O = N-carbamoylputrescine + NH3.
GO:0004802	0.235784302232881	0.302450346559271	0.459115427775654	0.158442816100622	0.165894810168581	0.175547304434253	1.48813501322232	1.82314531872289	2.61533738302205	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	transketolase activity	MF	Catalysis of the reversible transfer of a 2-carbon ketol group (CH2OH-CO-) from a ketose phosphate donor to an aldose phosphate acceptor.
GO:0008097	0.0567996630987315	-0.00747771725083185	-0.0147348090794242	0.0690232963053336	0.0625514365070827	0.0804277974407231	0.822905687486595	-0.11954509230152	-0.183205428325748	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	5S rRNA binding	MF	Interacting selectively and non-covalently with 5S ribosomal RNA, the smallest RNA constituent of a ribosome.
GO:0009421	-0.0749389953764148	0.0889991526385872	-0.198579682298059	0.174347026937254	0.169471125575348	0.234360230876794	-0.429826631935539	0.525158208139814	-0.847326705367748	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	bacterial-type flagellum filament cap	CC	The proteinaceous structure at the distal tip of the bacterial-type flagellar filament.
GO:0035438	-0.194940532230571	0.0629266595150495	-0.162936193159158	0.155318958562016	0.146900241759451	0.202872695014965	-1.25509811574441	0.4283632127583	-0.803145012428308	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cyclic-di-GMP binding	MF	Interacting selectively and non-covalently with cyclic-di-GMP, cyclic dimeric guanosine monophosphate.
GO:0000286	-0.0679608767010743	-0.0543681563599655	-0.11414695070065	0.121126700206058	0.121220945602724	0.172533634091729	-0.561072633741867	-0.448504638283762	-0.661592455880008	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	alanine dehydrogenase activity	MF	Catalysis of the reaction: L-alanine + H2O + NAD+ = pyruvate + NH3 + NADH + H(+).
GO:0042853	-0.0679608767010743	-0.0543681563599655	-0.11414695070065	0.121126700206058	0.121220945602724	0.172533634091729	-0.561072633741867	-0.448504638283762	-0.661592455880008	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	L-alanine catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of L-alanine, the L-enantiomer of 2-aminopropanoic acid, i.e. (2S)-2-aminopropanoic acid.
GO:0015105	0.0389941264773368	0.160402241862277	0.336819896975937	0.0962854660796945	0.0901244125048406	0.105661313306963	0.404984553380692	1.77978682361631	3.18773150204391	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	arsenite transmembrane transporter activity	MF	Enables the transfer of arsenite from one side of a membrane to the other.
GO:0015700	0.0389941264773368	0.160402241862277	0.336819896975937	0.0962854660796945	0.0901244125048406	0.105661313306963	0.404984553380692	1.77978682361631	3.18773150204391	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	arsenite transport	BP	The directed movement of arsenite into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0004491	0.0972787768914235	-0.156694991133037	-0.152150969362542	0.140661907480781	0.152029091739665	0.174783949811198	0.69157868419149	-1.03069083252409	-0.870508816895922	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	methylmalonate-semialdehyde dehydrogenase (acylating) activity	MF	Catalysis of the reaction: 2-methyl-3-oxopropanoate + CoA + NAD+ = propanoyl-CoA + CO2 + NADH + H+.
GO:0006974	0.000975272358520415	-0.145934723481163	-0.0535820766971369	0.105367860970008	0.0956281021116092	0.119305159394351	0.00925588077372112	-1.52606524921764	-0.449117850134436	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cellular response to DNA damage stimulus	BP	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism.
GO:0008697	-0.207515901077022	-0.0211965040995452	0.174615860088331	0.152064158672311	0.125391196945216	0.144014323999034	-1.36466017297479	-0.169042999954821	1.21248953048242	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase activity	MF	Catalysis of the reaction: 5-dehydro-4-deoxy-D-glucuronate = 3-deoxy-D-glycero-2,5-hexodiulosonate.
GO:0004197	0.214344909387987	0.231988906615988	0.560314136444642	0.160283135594953	0.157185278819785	0.176508746241333	1.33728922005651	1.47589461530915	3.17442703761857	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	cysteine-type endopeptidase activity	MF	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile.
GO:0033925	-0.0998958004344323	-0.103013716822611	0.0419597398719474	0.234129351672773	0.215134458925242	0.262930479097986	-0.426669273718615	-0.478834108386175	0.159584921519541	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity	MF	Catalysis of the endohydrolysis of the N,N'-diacetylchitobiosyl unit in high-mannose glycopeptides and glycoproteins containing the -[Man(GlcNAc)2]Asn-structure. One N-acetyl-D-glucosamine residue remains attached to the protein; the rest of the oligosaccharide is released intact.
GO:0015385	0.0412771754577524	-0.0321243735992684	-0.454026079638247	0.191704452031299	0.16424881789208	0.251938494701681	0.21531672853906	-0.195583590868677	-1.80213063579608	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	sodium:proton antiporter activity	MF	Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: Na+(out) + H+(in) = Na+(in) + H+(out).
GO:0033499	0.0115426724826304	0.169568752121141	-0.339196216978419	0.230908744453005	0.22525955745947	0.296954650151547	0.0499880266984845	0.752770510754691	-1.1422492182066	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	galactose catabolic process via UDP-galactose	BP	The chemical reactions and pathways resulting in the breakdown of galactose, via the intermediate UDP-galactose.
GO:0004512	-0.0557221748580669	0.223769158580384	0.207456751619053	0.205764102977151	0.185208738393216	0.266353093446517	-0.270806102968575	1.20819978863687	0.778878701706199	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	inositol-3-phosphate synthase activity	MF	Catalysis of the reaction: D-glucose 6-phosphate = 1D-myo-inositol 3-phosphate. This reaction requires NAD, which dehydrogenates the CHOH group to CO at C-5 of the glucose 6-phosphate, making C-6 into an active methylene, able to condense with the aldehyde at C-1. Finally, the enzyme-bound NADH reconverts C-5 into the CHOH form.
GO:0006021	-0.0557221748580669	0.223769158580384	0.207456751619053	0.205764102977151	0.185208738393216	0.266353093446517	-0.270806102968575	1.20819978863687	0.778878701706199	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	inositol biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of inositol, 1,2,3,4,5,6-cyclohexanehexol, a growth factor for animals and microorganisms.
GO:0004642	0.563285561517524	0.417298932545847	0.69826169885088	0.293787265676757	0.304646253525817	0.381442674416656	1.91732463359146	1.36978192810923	1.83058096454137	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	phosphoribosylformylglycinamidine synthase activity	MF	Catalysis of the reaction: N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide + L-glutamine + ATP + H(2)O = 2-(formamido)-N(1)-(5-phospho-D-ribosyl)acetamidine + L-glutamate + ADP + 2 H(+) + phosphate.
GO:0006528	-0.0585979692269955	-0.0164786588597089	0.151820691000945	0.133648655167315	0.101970064891764	0.118135740663944	-0.4384478777855	-0.161602906472603	1.28513767423547	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	asparagine metabolic process	BP	The chemical reactions and pathways involving asparagine, 2-amino-3-carbamoylpropanoic acid.
GO:0022872	-0.0711430862928376	-0.128823637964387	-0.124934200009286	0.117635013111868	0.102131747486961	0.13708438569476	-0.604778155847037	-1.26134763317189	-0.911367107027574	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein-N(PI)-phosphohistidine-mannitol phosphotransferase system transmembrane transporter activity	MF	Catalysis of the PEP-dependent, phosphoryl transfer-driven transport of substances across a membrane. The transport happens by catalysis of the reaction: protein N-phosphohistidine + mannitol(out) = protein histidine + mannitol phosphate(in). This differs from primary and secondary active transport in that the solute is modified during transport.
